@relation segment

@attribute original numeric
@attribute Sobel_filter_0.0 numeric
@attribute Hessian_0.0 numeric
@attribute Hessian_Trace_0.0 numeric
@attribute Hessian_Determinant_0.0 numeric
@attribute Hessian_Eigenvalue_1_0.0 numeric
@attribute Hessian_Eigenvalue_2_0.0 numeric
@attribute Hessian_Orientation_0.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_0.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_0.0 numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Sobel_filter_1.0 numeric
@attribute Hessian_1.0 numeric
@attribute Hessian_Trace_1.0 numeric
@attribute Hessian_Determinant_1.0 numeric
@attribute Hessian_Eigenvalue_1_1.0 numeric
@attribute Hessian_Eigenvalue_2_1.0 numeric
@attribute Hessian_Orientation_1.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_1.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Sobel_filter_2.0 numeric
@attribute Hessian_2.0 numeric
@attribute Hessian_Trace_2.0 numeric
@attribute Hessian_Determinant_2.0 numeric
@attribute Hessian_Eigenvalue_1_2.0 numeric
@attribute Hessian_Eigenvalue_2_2.0 numeric
@attribute Hessian_Orientation_2.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_2.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_2.0 numeric
@attribute Difference_of_gaussians_2.0_1.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Sobel_filter_4.0 numeric
@attribute Hessian_4.0 numeric
@attribute Hessian_Trace_4.0 numeric
@attribute Hessian_Determinant_4.0 numeric
@attribute Hessian_Eigenvalue_1_4.0 numeric
@attribute Hessian_Eigenvalue_2_4.0 numeric
@attribute Hessian_Orientation_4.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_4.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_4.0 numeric
@attribute Difference_of_gaussians_4.0_1.0 numeric
@attribute Difference_of_gaussians_4.0_2.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Sobel_filter_8.0 numeric
@attribute Hessian_8.0 numeric
@attribute Hessian_Trace_8.0 numeric
@attribute Hessian_Determinant_8.0 numeric
@attribute Hessian_Eigenvalue_1_8.0 numeric
@attribute Hessian_Eigenvalue_2_8.0 numeric
@attribute Hessian_Orientation_8.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_8.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_8.0 numeric
@attribute Difference_of_gaussians_8.0_1.0 numeric
@attribute Difference_of_gaussians_8.0_2.0 numeric
@attribute Difference_of_gaussians_8.0_4.0 numeric
@attribute Gaussian_blur_16.0 numeric
@attribute Sobel_filter_16.0 numeric
@attribute Hessian_16.0 numeric
@attribute Hessian_Trace_16.0 numeric
@attribute Hessian_Determinant_16.0 numeric
@attribute Hessian_Eigenvalue_1_16.0 numeric
@attribute Hessian_Eigenvalue_2_16.0 numeric
@attribute Hessian_Orientation_16.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_16.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_16.0 numeric
@attribute Difference_of_gaussians_16.0_1.0 numeric
@attribute Difference_of_gaussians_16.0_2.0 numeric
@attribute Difference_of_gaussians_16.0_4.0 numeric
@attribute Difference_of_gaussians_16.0_8.0 numeric
@attribute Membrane_projections_0_19_1 numeric
@attribute Membrane_projections_1_19_1 numeric
@attribute Membrane_projections_2_19_1 numeric
@attribute Membrane_projections_3_19_1 numeric
@attribute Membrane_projections_4_19_1 numeric
@attribute Membrane_projections_5_19_1 numeric
@attribute class {border,not-border}

@data
0.762185,0.259407,3.271386,-4.172212,3.350069,-0.670642,-3.50157,-0.036224,69.752594,4.007077,0.75952,0.263602,3.24773,-4.128102,3.245023,-0.639071,-3.489031,-0.029098,69.206764,4.061137,0.742578,0.300108,3.075794,-3.838224,2.635707,-0.47185,-3.366374,-0.003027,61.714203,4.189137,0.016942,0.687089,0.359831,2.414487,-2.98991,1.55422,-0.32819,-2.661719,-0.022438,24.339552,2.722679,0.072432,0.05549,0.555481,0.333849,1.107446,-1.385776,0.344881,-0.172864,-1.212912,-0.088324,1.038636,0.54085,0.20404,0.187098,0.131608,0.406331,0.218407,0.209093,-0.257404,0.010369,-0.017389,-0.240016,-0.284577,0.001642,0.024781,0.35319,0.336248,0.280758,0.14915,0.504153,0.641037,0.405757,5.041528,0.081475,0.487246,border
0.767231,0.20024,2.27806,-3.127117,2.301477,-1.09433,-2.032787,-0.187216,11.306021,0.750843,0.763879,0.194087,2.252405,-3.086812,2.232233,-1.057474,-2.029338,-0.181606,11.121097,0.770255,0.744979,0.171941,2.137574,-2.885324,1.867464,-0.821979,-2.063346,-0.18733,10.81249,0.979527,0.0189,0.70143,0.176292,1.936903,-2.535099,1.320079,-0.519368,-2.015731,-0.161971,8.092057,1.175924,0.062449,0.043549,0.580562,0.2259,1.077409,-1.373568,0.356186,-0.207298,-1.16627,-0.166907,0.880491,0.463004,0.183317,0.164417,0.120868,0.428662,0.198347,0.22497,-0.274769,0.011137,-0.013052,-0.261717,-0.308991,0.002371,0.03106,0.335217,0.316317,0.272768,0.1519,0.527025,0.630217,0.427408,5.270246,0.073018,0.521181,border
0.729092,0.267699,1.569473,-1.732065,0.307878,0.082543,-1.814608,-0.989013,4.231595,2.181081,0.729218,0.26145,1.553196,-1.760184,0.363038,0.036209,-1.796394,-0.966968,4.211819,2.007956,0.725747,0.221888,1.494069,-1.896123,0.638756,-0.200272,-1.695851,-0.865699,3.664656,1.209928,0.003471,0.697291,0.158167,1.473009,-1.989748,0.845716,-0.437319,-1.552429,-0.595535,2.571736,0.625258,0.031927,0.028456,0.594688,0.139246,0.95944,-1.255121,0.312052,-0.222324,-1.032797,-0.33232,0.525579,0.329815,0.13453,0.13106,0.102603,0.449107,0.177895,0.233952,-0.284991,0.011436,-0.009382,-0.27561,-0.344574,0.002902,0.035531,0.280111,0.276641,0.248184,0.145581,0.543481,0.630597,0.451406,5.434809,0.062921,0.548163,border
0.70382,0.234773,1.418484,-1.132863,-0.628785,0.816947,-1.94981,-1.137708,5.542008,3.878744,0.703567,0.233097,1.406984,-1.172118,-0.562372,0.763344,-1.935462,-1.131706,5.609148,3.700835,0.700484,0.223102,1.345411,-1.382375,-0.166654,0.434712,-1.817087,-1.087426,5.26747,2.632787,0.003083,0.6796,0.183966,1.219661,-1.529603,0.319654,-0.047926,-1.481677,-0.9123,2.458571,1.098351,0.023967,0.020884,0.598065,0.089698,0.795062,-1.045646,0.204592,-0.145251,-0.900395,-0.576651,0.317283,0.286712,0.105502,0.102419,0.081535,0.467274,0.15776,0.236846,-0.288057,0.011122,-0.005393,-0.282664,-0.381923,0.003215,0.03854,0.236293,0.23321,0.212326,0.130791,0.553914,0.638887,0.471705,5.539141,0.05808,0.549887,border
0.688293,0.168894,1.647949,-1.625074,-0.334864,0.65705,-2.282124,-1.001194,13.505511,4.326856,0.688101,0.172696,1.635215,-1.622281,-0.326818,0.643861,-2.266142,-1.007027,13.038089,4.242358,0.683868,0.194374,1.53031,-1.561716,-0.267394,0.559218,-2.120934,-1.036322,9.706285,3.611837,0.004232,0.661372,0.181901,1.202848,-1.294427,-0.075184,0.335566,-1.629993,-1.036264,3.28657,1.979614,0.026728,0.022496,0.596726,0.073428,0.662915,-0.815417,0.072361,0.028019,-0.843436,-0.82475,0.243249,0.388212,0.091374,0.087142,0.064646,0.483682,0.138515,0.236848,-0.288547,0.01076,-0.002531,-0.286017,-0.422226,0.003355,0.04023,0.204418,0.200186,0.17769,0.113044,0.563258,0.656376,0.48605,5.632576,0.062585,0.552011,border
0.683266,0.210996,2.01584,-2.287464,0.058152,0.417348,-2.704812,-1.004033,28.19659,5.052012,0.681225,0.208346,1.976239,-2.227053,0.017849,0.431246,-2.658299,-1.010177,26.041693,4.934626,0.668445,0.197812,1.725716,-1.828505,-0.228631,0.532876,-2.36138,-1.045668,15.074002,4.283443,0.01278,0.642266,0.170529,1.253744,-1.135846,-0.380032,0.611952,-1.747798,-1.085456,3.730398,2.825852,0.038959,0.026179,0.592391,0.062704,0.596419,-0.58293,-0.064862,0.255656,-0.838586,-0.989448,0.197998,0.610753,0.088834,0.076053,0.049874,0.498113,0.120361,0.235481,-0.287737,0.010466,-0.000873,-0.286865,-0.455808,0.003399,0.040951,0.183112,0.170332,0.144153,0.094279,0.570903,0.682198,0.484773,5.709033,0.074761,0.557234,border
0.667864,0.241599,2.329594,-2.412174,-0.186654,0.572504,-2.984679,-1.163279,35.757518,6.631517,0.66626,0.234412,2.270531,-2.330766,-0.244365,0.595293,-2.926059,-1.15942,32.751145,6.470137,0.654842,0.194833,1.913076,-1.818843,-0.555744,0.738893,-2.557736,-1.140482,17.710859,5.55545,0.011418,0.628881,0.140019,1.347482,-0.996657,-0.688463,0.865939,-1.862597,-1.130653,3.691897,3.752905,0.037379,0.025961,0.590323,0.058522,0.613485,-0.398765,-0.183202,0.46728,-0.866046,-1.082757,0.139267,0.895664,0.075936,0.064519,0.038558,0.510985,0.103209,0.235662,-0.289804,0.010779,-0.001969,-0.287835,-0.481746,0.003438,0.040886,0.155274,0.143857,0.117895,0.079338,0.578661,0.708917,0.473715,5.786613,0.091196,0.563725,border
0.646664,0.230586,2.227909,-1.523535,-1.513569,1.309014,-2.832549,-1.269556,31.612508,9.032757,0.645651,0.22174,2.18559,-1.489066,-1.501365,1.30418,-2.793246,-1.261684,28.499489,8.791858,0.63912,0.172336,1.92676,-1.279147,-1.377328,1.256694,-2.535841,-1.215675,14.738397,7.348051,0.006531,0.620671,0.114408,1.420754,-0.778196,-0.998495,1.126512,-1.904708,-1.170854,3.049459,4.629157,0.02498,0.018448,0.592095,0.071013,0.66015,-0.272748,-0.262579,0.613048,-0.885797,-1.136185,0.086923,1.126544,0.053556,0.047025,0.028577,0.522133,0.086688,0.238608,-0.29601,0.011866,-0.006311,-0.289699,-0.491653,0.003527,0.040188,0.123518,0.116986,0.098538,0.069961,0.586448,0.729407,0.462807,5.864479,0.105159,0.573924,border
0.626152,0.288706,2.075301,-0.105585,-2.304618,2.1724,-2.277985,-1.220031,13.32906,10.128461,0.626954,0.276037,2.035726,-0.187413,-2.26914,2.103908,-2.291321,-1.219324,11.266532,9.855346,0.630645,0.213396,1.863837,-0.579926,-1.957689,1.744292,-2.324218,-1.21248,5.422445,8.346003,-0.003691,0.623063,0.162875,1.475784,-0.57976,-1.219456,1.324503,-1.904263,-1.198415,1.874588,5.224288,0.003891,0.007582,0.600474,0.118436,0.693313,-0.228073,-0.294115,0.669494,-0.897567,-1.168688,0.065027,1.228941,0.026479,0.030171,0.022589,0.531712,0.070178,0.246016,-0.308609,0.014048,-0.014571,-0.294038,-0.483955,0.003722,0.039071,0.095241,0.098933,0.091351,0.068762,0.596298,0.744589,0.461928,5.962983,0.112665,0.586472,border
0.646541,0.392477,1.644214,-0.261374,-1.917968,1.829597,-2.090971,-1.116296,1.315827,7.827877,0.64664,0.379866,1.661235,-0.299517,-1.917793,1.813996,-2.113513,-1.126353,1.460982,7.842167,0.646603,0.315586,1.735159,-0.498701,-1.854868,1.705836,-2.204537,-1.178658,2.653627,7.730202,0.000037,0.639367,0.25253,1.466796,-0.526226,-1.211748,1.33498,-1.861206,-1.214192,1.658699,5.147595,0.007273,0.007236,0.616124,0.170174,0.683454,-0.273506,-0.265523,0.616295,-0.889801,-1.185618,0.088621,1.138218,0.030516,0.030479,0.023244,0.539321,0.053178,0.25859,-0.327919,0.017387,-0.026121,-0.301798,-0.453496,0.00409,0.038013,0.107319,0.107282,0.100046,0.076802,0.60942,0.757253,0.472414,6.094203,0.110827,0.602977,border
0.684444,0.428663,1.650546,-0.842947,-1.449526,1.383656,-2.226603,-1.14485,5.997071,6.637066,0.684168,0.428741,1.653215,-0.842088,-1.441988,1.379997,-2.222085,-1.151185,5.869075,6.598532,0.681357,0.419622,1.640897,-0.816373,-1.369799,1.345482,-2.161855,-1.186197,4.904762,6.226462,0.002812,0.66942,0.355356,1.360409,-0.654407,-0.917744,1.10302,-1.757428,-1.223899,1.951216,4.124905,0.014749,0.011937,0.638093,0.214595,0.639122,-0.405712,-0.172569,0.451218,-0.85693,-1.182781,0.144218,0.860408,0.046075,0.043264,0.031326,0.54467,0.036991,0.27605,-0.352753,0.021696,-0.038956,-0.313797,-0.40205,0.004709,0.037776,0.139498,0.136686,0.124749,0.093423,0.624794,0.757673,0.492095,6.247944,0.098739,0.620221,border
0.736095,0.546079,1.827996,-1.53791,-0.69467,0.842514,-2.380424,-1.237891,13.808335,5.31414,0.735604,0.538843,1.796581,-1.506798,-0.682581,0.834981,-2.341779,-1.235816,12.853533,5.162915,0.730173,0.498926,1.605582,-1.3068,-0.618544,0.796478,-2.103278,-1.224615,7.990618,4.30711,0.005431,0.711047,0.42055,1.242587,-0.948391,-0.438978,0.680315,-1.628706,-1.225687,2.585442,2.718227,0.024556,0.019126,0.664534,0.235045,0.619267,-0.614953,-0.031633,0.198117,-0.813069,-1.140806,0.191895,0.521704,0.071069,0.065639,0.046513,0.547705,0.028413,0.297201,-0.381053,0.026561,-0.050613,-0.33044,-0.338735,0.005707,0.039161,0.187899,0.182468,0.163343,0.11683,0.642389,0.75224,0.524473,6.423887,0.080157,0.638154,border
0.795559,0.55257,1.763723,-2.045246,0.466236,0.006334,-2.05158,-1.280847,11.755548,2.486511,0.793458,0.548798,1.725564,-1.995382,0.431855,0.020334,-2.015716,-1.274478,10.740766,2.412435,0.781141,0.522813,1.501704,-1.703763,0.255083,0.09701,-1.800774,-1.233883,6.195538,2.001964,0.012317,0.755568,0.445295,1.153682,-1.27512,0.099472,0.14638,-1.421501,-1.182792,2.106274,1.30741,0.037891,0.025573,0.69097,0.228235,0.675888,-0.865771,0.134306,-0.094911,-0.770859,-0.977881,0.162998,0.240313,0.102488,0.090171,0.064597,0.547793,0.036313,0.319189,-0.408676,0.031197,-0.058704,-0.349972,-0.271354,0.007121,0.042444,0.245665,0.233348,0.207775,0.143177,0.659086,0.744529,0.569661,6.590857,0.057685,0.651861,border
0.835056,0.507678,1.456831,-1.951692,0.860979,-0.487297,-1.464396,-1.100119,1.856656,0.49762,0.834488,0.504357,1.451272,-1.944978,0.851826,-0.482667,-1.462311,-1.095461,1.859185,0.500958,0.827851,0.48308,1.396289,-1.87046,0.768257,-0.438915,-1.431546,-1.057179,1.760916,0.521642,0.006637,0.800124,0.413469,1.206208,-1.612581,0.559127,-0.349645,-1.262936,-0.950716,1.049546,0.443813,0.034364,0.027727,0.715222,0.183825,0.83743,-1.143848,0.29753,-0.299717,-0.844131,-0.608942,0.205566,0.14932,0.119266,0.112629,0.084902,0.544843,0.060312,0.339873,-0.433549,0.035261,-0.063439,-0.370111,-0.21109,0.008868,0.047052,0.289645,0.283008,0.255281,0.170379,0.672863,0.731926,0.610337,6.728628,0.042572,0.66785,border
0.866676,0.439599,1.272731,-1.571308,0.499506,-0.19267,-1.378638,-0.574018,1.657513,0.827887,0.866094,0.435418,1.283066,-1.601351,0.526326,-0.217927,-1.383425,-0.575507,1.674274,0.792094,0.861193,0.409741,1.355149,-1.777397,0.686444,-0.363578,-1.413819,-0.569905,1.776413,0.613465,0.004901,0.834212,0.336679,1.411635,-1.895727,0.795731,-0.466724,-1.429003,-0.472025,1.992616,0.507199,0.031882,0.026981,0.730961,0.11183,1.051038,-1.392209,0.411876,-0.311775,-1.080434,-0.263107,0.660217,0.312592,0.135133,0.130233,0.103252,0.538006,0.091955,0.354929,-0.450068,0.03764,-0.063807,-0.38626,-0.161029,0.010546,0.052029,0.328088,0.323188,0.296207,0.192955,0.679736,0.74156,0.606988,6.79736,0.047974,0.682775,border
0.892554,0.328038,1.483972,-1.446569,-0.164331,0.441731,-1.8883,-0.296605,7.015337,2.818344,0.891969,0.325737,1.494055,-1.50459,-0.084876,0.382277,-1.886867,-0.292879,7.298996,2.679355,0.886162,0.307101,1.604407,-1.855659,0.379083,0.053733,-1.909393,-0.265861,8.705912,2.040661,0.005807,0.857317,0.225379,1.789854,-2.223498,0.848851,-0.235189,-1.988309,-0.186318,8.916026,1.61415,0.034652,0.028845,0.73672,0.06548,1.26198,-1.591677,0.465259,-0.216957,-1.37472,-0.130535,1.759935,0.679122,0.155249,0.149442,0.120597,0.527517,0.126414,0.362471,-0.457321,0.038452,-0.062346,-0.394975,-0.124806,0.011575,0.055341,0.364452,0.358645,0.3298,0.209203,0.679486,0.779282,0.575896,6.794864,0.069028,0.686863,border
0.908358,0.20194,2.297562,-2.375917,0.146989,0.425945,-2.801862,-0.19706,39.290747,5.412272,0.907215,0.201304,2.306498,-2.40595,0.189284,0.401148,-2.807099,-0.188948,38.951191,5.333234,0.899031,0.192669,2.370818,-2.571501,0.446324,0.267788,-2.839289,-0.148558,36.941275,4.947837,0.008184,0.860593,0.146246,2.286516,-2.604538,0.759946,0.062528,-2.667066,-0.111367,25.978134,3.777644,0.046622,0.038438,0.726708,0.154258,1.403665,-1.686863,0.434021,-0.099586,-1.587277,-0.091241,3.143934,1.111806,0.180507,0.172322,0.133884,0.512506,0.162597,0.358441,-0.450014,0.036745,-0.058441,-0.391573,-0.09972,0.011275,0.055589,0.394709,0.386524,0.348086,0.214202,0.668578,0.81214,0.544961,6.685775,0.09086,0.666077,border
0.688509,1.446656,3.789475,-4.095662,1.180376,0.407056,-4.502718,0.06687,202.181412,12.052942,0.683916,1.417054,3.683031,-4.005455,1.215359,0.361827,-4.367283,0.065872,179.404221,11.18224,0.659239,1.247905,3.073179,-3.470277,1.286236,0.121993,-3.59227,0.061453,83.069885,6.897876,0.024677,0.609067,0.95761,2.12078,-2.493866,0.8567,-0.065289,-2.428578,0.054495,17.368008,2.792568,0.074849,0.050172,0.502102,0.534538,0.917638,-1.127544,0.214531,-0.109223,-1.018322,0.02382,0.525363,0.41323,0.181814,0.157137,0.106965,0.378687,0.251763,0.162896,-0.207129,0.008184,-0.032262,-0.174868,0.004758,0.000436,0.010168,0.305229,0.280552,0.23038,0.123415,0.461847,0.680543,0.385029,4.618471,0.093349,0.421256,border
0.821934,0.661913,5.632473,-6.305846,4.012674,0.290404,-6.59625,0.023956,942.916687,23.713003,0.817711,0.667862,5.479156,-6.156615,3.933562,0.251082,-6.407697,0.026571,840.317017,22.169664,0.788162,0.686019,4.588246,-5.277153,3.386667,0.035528,-5.312682,0.040151,398.277954,14.301675,0.02955,0.712006,0.611094,3.074639,-3.644349,1.90993,-0.142657,-3.501692,0.037722,74.927094,5.641558,0.105705,0.076156,0.561921,0.400683,1.205208,-1.474144,0.360262,-0.132071,-1.342073,0.008388,1.590825,0.732053,0.255791,0.226241,0.150085,0.40893,0.230029,0.196581,-0.246871,0.01115,-0.033037,-0.213834,-0.003671,0.000996,0.016344,0.408782,0.379232,0.303076,0.152991,0.511304,0.726129,0.42331,5.113039,0.10264,0.460068,border
0.850538,0.043483,3.978081,-4.812884,3.667432,-0.345601,-4.467283,0.021349,196.756775,8.494129,0.848639,0.055096,3.991218,-4.840838,3.749627,-0.366739,-4.4741,0.023459,197.668289,8.435208,0.832233,0.127014,3.947699,-4.849875,3.964556,-0.467507,-4.382369,0.032038,180.245361,7.663072,0.016406,0.763356,0.214049,3.056831,-3.796595,2.533664,-0.435513,-3.361082,0.024606,61.684978,4.279479,0.085283,0.068877,0.602632,0.243895,1.291617,-1.608951,0.460219,-0.192982,-1.415969,-0.003611,1.93597,0.747848,0.246007,0.229601,0.160724,0.436187,0.204953,0.217109,-0.272607,0.013588,-0.036401,-0.236206,-0.008582,0.001483,0.019961,0.412453,0.396046,0.32717,0.166445,0.543805,0.697425,0.456606,5.438046,0.090855,0.504375,border
0.834027,0.28697,2.515896,-3.46029,2.81906,-1.13965,-2.32064,0.091329,8.350005,0.697368,0.831995,0.287784,2.535574,-3.487278,2.863825,-1.149582,-2.337695,0.078542,8.583381,0.705806,0.817717,0.273576,2.612382,-3.58516,3.01419,-1.161465,-2.423695,0.023869,10.239163,0.796613,0.014279,0.765337,0.140472,2.336548,-3.143122,2.209834,-0.850493,-2.292629,-0.009299,10.273188,1.039879,0.066658,0.052379,0.62306,0.093306,1.178491,-1.524431,0.467431,-0.285684,-1.238747,-0.020277,1.055428,0.454164,0.208935,0.194657,0.142278,0.460152,0.178325,0.224394,-0.284201,0.015208,-0.04225,-0.241952,-0.011943,0.001611,0.01994,0.371843,0.357564,0.305185,0.162908,0.562535,0.654855,0.486655,5.625354,0.067639,0.542058,border
0.792622,0.508381,1.952436,-2.532882,1.301697,-0.48904,-2.043842,1.56211,7.754429,1.208704,0.789089,0.500627,1.929153,-2.506691,1.280934,-0.491846,-2.014845,1.569988,7.287375,1.159764,0.770359,0.453876,1.796065,-2.376288,1.209402,-0.552087,-1.824202,-1.519837,4.568996,0.809138,0.01873,0.733476,0.323947,1.554587,-2.186805,1.180596,-0.920581,-1.266225,-1.291863,0.28566,0.059735,0.055613,0.036883,0.625546,0.039678,0.926135,-1.266133,0.372436,-0.395002,-0.871131,-0.066254,0.18171,0.113349,0.163543,0.144813,0.10793,0.480743,0.151819,0.220353,-0.283437,0.015889,-0.050117,-0.23332,-0.014318,0.001348,0.016782,0.308347,0.289617,0.252734,0.144804,0.571205,0.634825,0.522257,5.712046,0.038423,0.565847,border
0.71187,0.486257,2.12184,-1.568204,-1.022223,1.025339,-2.593543,-1.555634,16.103638,6.548155,0.711932,0.485012,2.074792,-1.546335,-0.958068,0.990837,-2.537171,-1.550659,14.881136,6.223421,0.709015,0.467104,1.793877,-1.459825,-0.549196,0.74112,-2.200945,-1.519192,9.223078,4.327873,0.002917,0.686554,0.381253,1.264749,-1.361628,0.122785,0.144683,-1.50631,-1.489769,2.526836,1.362889,0.025378,0.022461,0.615088,0.112374,0.646464,-0.910189,0.204895,-0.388512,-0.521678,-1.262757,0.007345,0.008867,0.096845,0.093927,0.071467,0.498069,0.126761,0.208575,-0.273771,0.015722,-0.059225,-0.214546,-0.015601,0.000904,0.012062,0.213863,0.210945,0.188485,0.117018,0.573749,0.599916,0.521539,5.737492,0.025419,0.582339,border
0.670363,0.424126,2.045446,-1.190198,-1.402479,1.279266,-2.469464,-1.497305,9.953517,7.026486,0.667674,0.418161,2.018553,-1.165641,-1.376337,1.269755,-2.435395,-1.497273,9.326331,6.864067,0.654989,0.392978,1.832167,-1.034621,-1.157482,1.170938,-2.20556,-1.499764,6.101911,5.70037,0.012685,0.639051,0.350913,1.326337,-0.828099,-0.540995,0.779627,-1.607726,-1.515854,1.954196,2.849728,0.028623,0.015938,0.598015,0.138725,0.511143,-0.536254,0.012759,0.07577,-0.612024,-1.51318,0.068019,0.23653,0.069659,0.056974,0.041036,0.512381,0.103952,0.193661,-0.259795,0.014994,-0.068581,-0.191214,-0.014883,0.000508,0.007519,0.155293,0.142608,0.12667,0.085634,0.572701,0.643733,0.490745,5.727014,0.047018,0.575025,border
0.5996,0.313924,1.943898,-0.902916,-1.516032,1.403183,-2.306098,-1.470276,5.608465,6.879384,0.602026,0.310705,1.915128,-0.918644,-1.442332,1.359089,-2.277733,-1.474271,5.58096,6.613235,0.609437,0.298269,1.754994,-0.890209,-1.15677,1.201035,-2.091244,-1.501299,4.294843,5.419552,-0.007411,0.59892,0.274929,1.416207,-0.497984,-0.881194,1.124464,-1.622448,-1.535346,0.935601,3.772763,0.003106,0.010517,0.5807,0.118457,0.605056,-0.208566,-0.161608,0.483056,-0.691622,-1.54071,0.030012,0.689933,0.021326,0.028736,0.01822,0.523986,0.083572,0.180307,-0.246504,0.014127,-0.077112,-0.169392,-0.009934,0.000259,0.004258,0.07804,0.08545,0.074934,0.056714,0.571347,0.686294,0.458911,5.713473,0.07786,0.569884,border
0.594066,0.163382,1.964529,-1.226982,-1.181617,1.151722,-2.378704,-1.532036,9.382117,6.231954,0.592137,0.17166,1.938794,-1.14644,-1.22645,1.190317,-2.336757,-1.534226,8.17527,6.220127,0.580886,0.201062,1.798436,-0.729869,-1.352985,1.359108,-2.088977,-1.543869,3.166763,5.944647,0.011251,0.570164,0.169563,1.526938,-0.222514,-1.141816,1.408081,-1.630595,-1.552143,0.228589,4.616776,0.021973,0.010722,0.568593,0.061083,0.764957,0.029697,-0.292326,0.779761,-0.750065,-1.552902,0.001032,1.170184,0.023545,0.012294,0.001572,0.533176,0.065181,0.172331,-0.2385,0.013592,-0.0838,-0.1547,0.002477,0.000143,0.002513,0.058961,0.04771,0.036988,0.035416,0.572048,0.72337,0.432771,5.720479,0.103104,0.563396,border
0.581263,0.168259,2.348161,-0.713064,-2.502905,1.936946,-2.65001,1.564549,5.349042,10.520081,0.576999,0.152437,2.307264,-0.646367,-2.453098,1.938473,-2.58484,1.56369,4.274075,10.230181,0.561423,0.083213,2.079092,-0.304276,-2.11516,1.91586,-2.220135,1.565077,0.791888,8.553226,0.015577,0.556495,0.03353,1.685747,0.028859,-1.420691,1.700193,-1.671334,-1.561706,0.004734,5.683596,0.020505,0.004928,0.565636,0.022109,0.869561,0.152227,-0.366557,0.939074,-0.786847,-1.560745,0.034514,1.489401,0.011363,-0.004213,-0.009141,0.540145,0.04785,0.172129,-0.239245,0.013804,-0.087836,-0.151408,0.020522,0.000116,0.002021,0.036855,0.021278,0.01635,0.025491,0.575933,0.749381,0.423532,5.759332,0.118786,0.562398,border
0.543828,0.146699,2.909858,0.073566,-4.243073,2.950347,-2.87678,1.532941,0.091884,16.977705,0.548091,0.142267,2.831664,0.066773,-4.016007,2.867861,-2.801087,1.537162,0.071644,16.068487,0.560177,0.12765,2.411448,0.069618,-2.905918,2.446087,-2.376469,1.559057,0.05636,11.62852,-0.012086,0.562335,0.135418,1.817121,0.15117,-1.639691,1.889644,-1.738473,-1.563973,0.150406,6.581615,-0.014244,-0.002158,0.573942,0.111468,0.878412,0.143236,-0.375556,0.944184,-0.800948,-1.56706,0.031242,1.522742,-0.025851,-0.013765,-0.011607,0.544934,0.030463,0.180787,-0.250435,0.015015,-0.088778,-0.161657,0.031821,0.000167,0.002656,0.003157,0.015243,0.017401,0.029008,0.582871,0.755075,0.433093,5.82871,0.121586,0.573152,border
0.624638,0.394158,2.751617,-0.392173,-3.71036,2.542092,-2.934265,1.55636,2.306268,14.99524,0.617726,0.388104,2.707253,-0.33993,-3.607656,2.526901,-2.866832,1.560164,1.680848,14.54618,0.593954,0.359105,2.426112,-0.112147,-2.936876,2.368806,-2.480953,-1.565684,0.147906,11.76008,0.023772,0.59072,0.310489,1.815489,0.023313,-1.647912,1.827171,-1.803859,-1.563326,0.003583,6.59219,0.027006,0.003235,0.593577,0.193483,0.786973,-0.004648,-0.309657,0.784648,-0.789295,1.56813,0.000027,1.238648,0.024149,0.000377,-0.002858,0.547403,0.01332,0.198302,-0.271678,0.01724,-0.086607,-0.185072,0.031219,0.000358,0.004848,0.070323,0.046551,0.043317,0.046174,0.595708,0.74284,0.46137,5.957077,0.109465,0.5969,border
0.640866,0.563628,2.504316,-0.930741,-2.740817,1.96666,-2.897401,-1.490128,10.247684,11.829546,0.644062,0.561647,2.455458,-0.902883,-2.636574,1.93199,-2.834874,-1.498436,9.261873,11.361495,0.650615,0.541277,2.195861,-0.728093,-2.150803,1.772929,-2.501023,-1.537813,4.841762,9.133331,-0.006553,0.640656,0.460164,1.66126,-0.383539,-1.306424,1.447254,-1.830793,-1.565273,0.790352,5.372797,0.003406,0.009959,0.622412,0.249869,0.637588,-0.286195,-0.162354,0.461602,-0.747797,1.559258,0.059901,0.731323,0.021649,0.028203,0.018244,0.547235,0.016964,0.223273,-0.300509,0.020224,-0.081667,-0.218842,0.025187,0.00085,0.009408,0.096827,0.10338,0.093421,0.075177,0.612932,0.718892,0.490709,6.129323,0.084859,0.623658,border
